Timestamp,Aimag,Title (100),Title Korean (100),Description Korean (255),Description (255),About ,About Korean ,Cover (Link),Thumbnail (Link)
1/27/2023 6:20:27,Ömnögovi,"Ноён богд,Толь хад",,,"Энд задгай сутай учраас аргаль, янгир, ирвэс гэх мэт ховор зэрлэг амьтад тохиолдоно. Саран хөндийн эхэн хавьд хүний алга хэлбэртэй нэг сонин хад байх бөгөөд ёроолоос нь рашаан ундардаг. Ханан хэцийн хад чулуунууд нь олон нүх сүв, хонхор гүдгэр ихтэй. Эдгээр хонхорт нь зуны аагим халуунаас хоргодохоор элдэв амьтад ороод нуугдчихдаг байна. Толь хад: Өмнөговь аймгийн нутагт Ноён богд уулын хойно, Дүгнэн уулын арын хананд 10 метр гаруй урт, 3 метр орчим өндөр Толь хад хэмээх том хадан цохио байдаг. Хүн амьтны дүрс тод харагддаг гялгар гадаргуутай. Эрт цагт уулын тектоник хөдөлгөөнөөр том цохио чулуу өнхөрч гулсан бусад чулуулагтай хавиралдан үрэлдсэнээс үүсэж тогтсон хэмээн судлаачид үздэг.  Энэ хад маш гөлгөр байсан боловч харамсалтай нь орос цэргүүд буугаар шүршсэнээс болж гөлгөр нь эвдэгдсэн ажээ.",,,https://drive.google.com/file/d/1ye9b6Hekg3_fJBigBcgTxAVhUvWQSOYu/view?usp=share_link,https://drive.google.com/file/d/1p14cJTYJwS7zr5lIMILYAzrRIDWroXf9/view?usp=share_link
1/27/2023 6:27:18,Ömnögovi,Алгуй улаан цав,,,"андал-Овоо сумын нутагт орших 1375-1695 метр өндөртэй, 40-60 км урт үргэлжлэн тогтсон улбар ягаан өнгө бүхий өвөрмөц уул, хярууд байдаг  нь Алгуйн улаан цав юм.
Өмнөговь аймгийн төвөөс зүүн хойш 140 км зайд оршдог Алгуй улаан цав зөвхөн Монголдоо төдийгүй дэлхийд алдартай баян тансаг түүхийн өлгий.
Их бага улаан цав, Сүм хайрхан, Алгуйн шил, Зүүн уушигийн хяр гэх зэрэг цогцолбор уулсаас бүрдэх энэ газар Өмнөговь аймгийн 9 гайхамшгийн нэг.Энэ бүс нутгийг динозаврын өндөгний цэцэрлэг ч гэж хэлдэг. Учир нь Алгуйн улаан цаваас динозаврын чулуужсан өндөг хэдэн зуугаар хэмжигдэхээр олон олджээ. Эрт цагт тухайн улаан цавын хоёр хамрыг дамнасан том динозаврын яс байдаг байсан тухай нутгийн иргэд батлан ярьдаг байна. ",,,https://drive.google.com/file/d/1e7njj2p768hOYHoGgyLEoI7PzmyktGjd/view?usp=share_link,https://drive.google.com/file/d/1w18_wPc9cvM-Lkis0GRtdtQIK9b-KwYr/view?usp=share_link
1/27/2023 6:33:27,Ömnögovi,Хонгорын элс,헝거링 모래,"남고비아이막의 세웨레이, 바양달라이 지역에 북쪽으로 180km 이어진 모래언덕이다. 서북쪽에서 서남쪽을 향하였고 총 면적은 965km2이다. 모래언덕의 가장 넓은 곳은 27km, 가장 좁은 곳은 800m이다. ","Өмнөговь аймгийн бүх нутгийн 3 орчим хувийг эзэлдэг элсэн нуруу, манхан, тармаг элсээс Сэврэй, Номгон, Зөөлөн уулийн ар хоолойг дагаж баруунаас зүүн тийш 185 км үргэлжлэн 925 ам дөрвөлжин км талбай эзлэх Хонгорын элс хамгийн том бөгөөд Монгол улсын томоохон баянбүрдийн нэгэнд тооцогдох юм. Хонгорын элсний баруун үзүүрт орших баруун зүүн Шургуул, Тал гашуун, Адаг гашуун, Талын цүнхэл, Хоохорын тээг, Хун нуурын шал, Харын боом, Шар хулсан зэрэг хиаг, хулс,ширэг, заг, сондуул, хужир бүхий сонин тогтоцтой хонхор хотгор газар юм.

Элсэн манхан нь ёроолоосоо дээд оргил хүртэл 10-195метр хүртэл цавчим өндөр бөгөөд салхитай үед янз бүрийн хөгжим эгшиглэх мэт дуу авиа гардаг. Үүний тод жишээ нь Хонгорын голын дуут манхан юм. Энэ нь салхинд элсний маш нарийн ширхэгүүд хийсч сарнин цахилгаанжаад түүний эерэг сөрөг цахилгаан цэнэг үрэлдсэнээс иинхүү чимээ гардаг байна. Хонгорын элс нь шовх оройтой үргэлжилсэн алтан шаргал уул бий болгож ар ёроолоосоо урсгал булаг, ногоон зүлэгтэй, түүний хөвөөгөөр мал сүрэг налайн бэлчиж адаг цагаан нууранд нь усны шувууд ганганалдан чухам нүдийг хужирласан нутаг юм. 2010 онд Монголын говь нэрээр аймгаа төлөөлөн “Монгол улсын есөн гайхамшиг”-аар тодорсон.",,,https://drive.google.com/file/d/1ipmvKITs2evPm-Yrg3Fz0tR5TuPKo3_J/view?usp=share_link,https://drive.google.com/file/d/1xMrDq6LUKTgWHEg41LtnMHCXr8s2VnPa/view?usp=share_link
1/27/2023 6:45:57,Ömnögovi,Баянзаг,바양작,"남고비 아이막 볼강솜 아르츠벅드 산자락 초원에 있는 곳이다. 작은 고비지역에서만 자생하는 나무이다. 작나무가 많이 자라기 때문에 작나무가 풍부하다는 뜻으로 '바양작'이라고 부르게 되었다. 면적 넓이는 5km, 길이는 약 8km이다. 바양작 바로 앞에 위치하는 절벽을 붉은 절벽이라고 하는데 수천년 동안 바람과 비로 현재의 모양을 갖추게 되었다. 방야작은 몽골의 고비사막을 세계에 알릴 때 중여한 역할을 하였다. 1921-1923년에 미국학자 엔디리우스 단장의 연구단이 여기서 유연히 약 10마리의 공룡화석, 그들의 둥지와 화석알을 발굴하였다.  해질 무렵 바양작의 붉은 진흙이 솟아오르는 불꽃처럼 보여서 'flaming cliffs' 이라고도 부른다. 지금도 여기는 고고학자들 뿐만 아니라 관광객들의 관심을 끌고 있다. 40.000.000만년 전에 사람이 살았다는 흔적이 지금도 발견되고 있다고 한다. ","Өмнөговь аймгийн нутагт Арц богд уулсын дагуух уудам хөндийд орших шаварлаг хурдас бүхий газар юм. Заг мод их ургадаг учраас Баянзаг гэж нэрлэгдсэн. Урдаас хойшоо чиглэлтэй сунаж тогтсон, өргөн нь 5 км, урт нь 8 км орчим. Монголчууд улаан элсэрхэг шаварлаг хөрс хатуурч тогтсон газрыг “цав” гэдэг. Арай өндөрлөг газрыг нь “цонж” гэдэг. Баянзагийн цонжнуудын өндөр нь 20-50 м хүртэл байдаг. Мөн тогтоцын хэлбэр дүрсийн байдлаараа нутгийнханд “ширээ шавар”, “тэмээ шавар” гэх мэтээр нэрлэдэг газрууд бий. Баянзагийн улаан шаварлаг хөрс  нь оройн наранд асаж буй улаан гал шиг харагддаг учраас “асаж буй толгод” буюу “flaming cliffs” гэж нэрлэгдэх болжээ. ",,,https://drive.google.com/file/d/1yS9ZE2SzZ08F42eZ3tHDclRW1yx9wBdn/view?usp=share_link,https://drive.google.com/file/d/1-RRNXOTFnmAgBd-ULCXlyLXMi0nlaLiH/view?usp=share_link
1/27/2023 7:26:42,Övörkhangai,Хар Хорум хот ,하르호롬시 ,"하르호롬시와 밀접한 관계를 갖고 있는 어르헝유역은 지리적으로 아주 특별하다. 몽골조상들이 사막과 항가이 교차점에 위치하는 이 지역을 선택해 하르호롬시를 세웠다. 몽골의 조상 흉노의 용궁전, 선비의 궁궐,유연 수도 멈트, 돌궐 궁궐, 위구르 수도 오르도발리크 등 모두 다 어르헝유역에 세워졌다. 위구르를 멸망시킨 키르키즈가 오르도발리크에 머물렀었다. 1206년 칭기스칸이 대몽골제국을 세워 하르호롬을 수도로 정하였다. 1586년에 몽골의 종교중심지인 에르덴조사원도 어르헝유역에 세웠다. 원나라 멸망 후 에르덴조를 몽골의 임시수도로 정하였다. 고대 하르호롬 도시 13세기에 헤레드왕이 군대를 일으키고 나중에 칭기스칸이 나라 수도로 지정하며, 우구데이왕이 1235년부터 수도를 확장해 토성을 건립하였다. ","Монголын эзэнт гүрний нийслэл Хархорум хотын туурь нь Өвөрхангай аймгийн Хархорин  сумын  нутагт  оршдог. Хархорум хотыг Чингис  хаан 1220 онд Монголын эзэнт гүрний нийслэл болгон байгуулж 1235 онд түүнийг залгамжлагч Өгөдэй хааны үед бүрэн баригдаж дуусжээ. Хархорум нь тухайн  үеийн Монгол орны улс төр, эдийн засаг, соёл, засаг захиргаа, олон улсын харилцааны чухал  төв болж байжээ. Хот нь 2 давхар шавар хэрмээр хамгаалагдсан дөрвөн талдаа хаалгатай. Хот руу ордог 4 хаалган дээр худалдаа наймаа эрхэлж байсан бөгөөд хойд талын хаалганы дэргэд адуу, зүүн хаалган дэргэд үр тариа, урд хаалган дэргэд үхэр, тэрэг, баруун хаалган дэргэд хонь, ямаа худалдаалдаг байжээ. Хубилай  хаан 1271 онд Юан улсыг байгуулж, Монголын  шинэ  нийслэлийг  Бээжинд шилжүүлснээр хотын нэр хүнд, ач холбогдол нь буурсан  төдийгүй 1379-1380 оны Мин улсын цэргүүд  удаа дараалан уулгалан довтолж Хархорум хот 100 гаруй  жилийн  дараа  аажмаар  сүйрч нуржээ.           Хархорум  хотын туурийг  1971 онд  улсын  тусгай  хамгаалалтад  авч 1995-1997 онуудад ЮНЕСКО, Монгол Японы  засгийн  газар   хамтран  Хархорум хотын  туурийг  хадгалж  хамгаалах  төслийг  хэрэгжүүлж  Хархорум  хотын  байршлын  зургийг  гаргаж   хамгаалалтын  бүсийг  тогтоосон  байна.
Мөн Тухайн үеийн шилдэг уран дархчуудын бүтээсэн нэгэн томоохон бүтээл бол Түмэн Амгалант ордон дотор байрлаж, уран гоё хийцээрээ олон түмэнд шагшигдаж байсан Мөнгөн мод бий. Түүнийг бүтээх ажлыг Мөнх хаан Францын нийслэл Парис хотын алдарт уран дархан Вильгельм Бушьед хааны сангаас санхүүжилт хийж, 50 туслах дархан өгч бүтээлгэжээ. В.Бушье түүнийг 1254 онд хийж дуусгаад, уран барилгын хосгүй бүтээл Түмэн Амгалант хэмээх их ордны дотор талд, хааны сэнтийн өмнөх талбайд байрлуулан залжээ. Мөнгөн модны ёроолд тус бүрээс нь айраг олгойдон гарах цоргон амтай дөрвөн мөнгөн арслан байрлуулжээ. Модны дотуур оройд нь хүртэл дөрвөн босоо хоолой татаж, тэдгээрийн амсрыг доош унжуулан, тус бүрийн амсрыг алтан шармал могойн ам маягтай үйлдэж сүүлээр нь мөнгөн модыг ороолгон урлажээ. Эдгээр хоолойн нэгээс дарс, нөгөөгөөс дан айраг, гурав дахиас балын ундаа, дөрөв дэхээс террацина хэмээх будааны шар айраг гоождог байв.

Модны ёроол хавьд амттан ундааг юүлэх тусгай мөнгөн савнуудыг хоолой бүрийн дор тосон байрлуулжээ. Мөнгөн модны орой дээр бүрээ барьсан Ангель хэмээх тэнгэрийн элчийн дүрийг Вильгельм дархан урлан босгож модны доорхи газарт хүн далд орохуйц зоорь бэлдэн модны голоор Ангелийг хүртэл бас нэг цорго үйлджээ. Эхлээд тэнд тулман хөөрөг хийсэн авч тэр нь олигтой хөөрөгдөж чадсангүй. Ундааг сөгнөх үйлчлэгч нар тэнд бэлэн хүлээж зогсох ажээ. Модны мөчир, навч, жимс бүгдийг цул мөнгөөр урлажээ.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 7:43:49,Ömnögovi,Сангийн далай хийд ,,,"Өмнөговь аймгийн Номгон сумын нутагт 1707 онд Тал хүйтний хөндий хэмээх газарт байгуулжээ. Төвөдөөс ирсэн бадарчин лам Үйзэн Саарав нэгэн булгийн дэргэд буудаллаж сан тавьж, ардхан талд нь жижиг шавар байшин бариулснаар эхлэлийг тавьжээ. 1708 оноос лам хувраг сууж эхлэн 1772 онд цогчин дуган барьж, Энх-Амгалангийн хаалга хийлгэн “Рашчойнхор дамбадаржаалин” хийд хэмээн нэрийдэх болжээ. 1835 оноос үйл ажиллагаа нь улам өргөжин Дүйнхорын дуган, Хайлан дуган, Жүдийн дуган, Сахиусны дуган, Гүүргийн дуган зэргийг барьж, ном судар барлан хэвлэх, мамба жүд зэрэг төрөлжсөн сургалтын дацангууд байгуулсан гэж түүхэнд тэмдэглэсэн байдаг байна.",,,https://drive.google.com/file/d/1Q05MjYprG-JrJa_0BbhaCVi817LrPXXJ/view?usp=share_link,https://drive.google.com/file/d/19nJj2aMBI7ZGSMiEsoFM73oq4w5UiCe7/view?usp=share_link
1/27/2023 8:03:00,Övörkhangai,Эрдэнэзуу хийд ,에르덴조사원,"하르호름 수도터에 에르덴조사원을 세웠다. 1585뇬 압타이사잉왕이 자신의 동생 투멩헹과 같이 제 3대 달라이라마를 방문하였는데 그의 추천대로 하르호름시의 타하이라는 사원을 복원하였다. 그리고 이를 점차 확장해 나가 여러 사원을 건립하였고 1796년에 한 대공사로 50대의 석탑을 세웠다. 1802-1813년 사이에 신도들의 후원으로 쉰여섯 탑을 추가로 세웠다. 현재 사원을 둘러있는 108탑 길이는 420m의 정사각형이다. 1782년에 50명의 승려들이 수행하고 있었다. 그때 당시에 개인 사원을 하고 있는 것은 신분과 부의 상징이었기 때문에 더 세워지게 되어 1792년에 62채 사찰, 500채 건물, 10.000명의 승려로 확장되었다. 현재 18채의 사찰과 비석과 빗돌 유물이 남아 있다. ","Эрдэнэ Зуу хийдийг Их Чингис хааны алтан ургийн Гэрсэнз жалайр хун тайжийн 3-р хөвгүүн Онох Үйзэн ноёны ахмад хүү Абтай сайн хан 1586 онд байгуулжээ. Автай сайн хан Халхын цэргийг удирдан мордож, Хөвхөр хэрээ хэмээх газарт Ойрадтай байлдан ялж өөрийн ахмад хөвгүүн Субугадайг илгээж, Ойрадад хаан суулгаад нутагт хүргүүлэн явахад нэгэн толгойгүй хонхны цар олж нэрийг нь мэдэхгүй дуу гаргаваас дэмий сайханд авч явтал Түмэдийн газраас хэдэн худалдаачин ирсэн ажгуу.Тэд нараас асууваас ном уншихад хэрэглэдэг хонх гэв. Ном гэгч юу буй хэмээв. Бурхны зарлиг гэв. Бурхны зарлиг ямар буй хэмээвээс таван хүмүүн хол сууж бичгээр аль учрыг хэлэлцэж мэдсэнд Абтай сайн хан маш гайхаж, их бишрэл сүсэг төрөөд, Бурханы шашинд үлэмж сүжиглэсэн . 1586 онд III -р Далай лам Содномжамцыг Түмэдийн Хөх хотод морилж буй үед Абтай сайн хан өөрийн дүү Түмэнхэн сайн ноёны хамт очиж бараалхан Далай ламд булганы арьс, алтадсан өргөө, алт мөнгө, 1000 агт тэргүүтэй мал сүрэг зэрэг үлэмж өргөл өргөжээ. Далай лам бээр Зуу Шигэмунийн эндүүгүй шарил эрхий хуруу төдий их гэрэл бадарсан нэгийг хайрлаж бас гэр дүүрэн бурхнаас сонгож автугай гэж зарлиг болсонд нэг хуучин хөрөг авсан нь галд үл шатсан Пагму түв Дорж жалбу ажгуу. Мөн “ Очирай сайн хаан цол ” , шар үсэг бүхий тамга шагнажээ.III-р Далай лам Абтай сайн хаантай уулзах үедээ өвөг дээдсийнхээ тахилын орныг сэлбэн засваас тэр оронд шашин төр аяндаа хослон дэлгэрэх болно хэмээн зарлиг болсон гэдэг. Эрдэнэ Зуу ба Өндөр гэгээний намтарт: Модон эм тахиа жил 1585 онд урьдын Чингис хааны III-р хөвгүүн Өгэдэй ноён хаан суусан ба хойно Тогоонтөмөр хаан сэлбэн барьж суусан Шарга азрага хэмээх Шанхат уулын ар дахь хуучин Тахай нэрт балгасны дотор өчүүхэн нэг байшин ордны дээд давхарт Далай ламын гэгээний биеийг дүрэмлэн өөрийн мутраар бүтээснээс Бурхны гэгээний мэндэлснээс хоёр мянга таван зуун дөчин зургаан жил, Богд Зонховын мэндэлснээс хоёр зуун хорин есөн жил болсны үед Хятадын арван гуравдугаар Ван Ли хааны арван дөрөвдүгээр онд үл барагдах нэрт гал эр нохой жилийн / 1586 / элдэв төгөлдөр хэмээх зуны дунд сарын 15 ны өдөр сүмийн нуруу босгож уламжилсаар байгуулж …. Далай лам гэгээнийг залья хэмээн айлтгасанд гэгээний ор болгон Сажийн үндэсний Лодойнямбуу хэмээх ламыг хайрлан айлдсаныг Зуугийн сүмд залж ирээд мөн тэр лам равнай үйлдэхийн сацуу урьд Далай лам бээр эндээс равнай айлдъя хэмээснээр мөн өдөр өмнө зүгээс үүл гэрэл мэт өнгөтэйн дотроос тутаргын арвай бууж гайхамшигтай адистад болов хэмээн Эрдэнэ Зуу хэмээн нэр өгөв. Үүнд: бүтээсэн шүтээнүүнүүдийн эрхэм нь Далай ламын өргөсөн гайхамшигт чандмань эрдэнэ мэт бурхны шарил тэргүүтэнийг залж, үүдэшгүй адистидат шүтээн ба чухал эрдэний зүйлүүдээр үүдсэн бурхан Шигэмунийн манлайд Бадамгарав өргөсөн нэг, Гурван цагийн бурхан, Вачирдара, Бадамсамбава, Сажа бандид Гунгаажалцан, Гарма лам, Найман бодисад, ба дээд бодисад хоёр, хэтэрхий сүр жавхлан бадарсан байдалт шажныг сахигч цэргийн чуулганыг тархаан дарагч зандан модон их бэрээг барьсан үүдсэн сахиус Гомбогүр нэг, дөрвөн мутарт Лхам нэг, дөрвөн Махранз болоод бас дээр залсан гурван цагийн долоон бурхан, арван зургаан Энэтхэгийн байдалт ахуй шүтээн, Сайн галавын мянган бурхан тэргүүтнийг амилуулав.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 8:17:15,Övörkhangai,Тэвш Уул ,,,"Улаанбаатар хотоос 514 км зайтай Өвөрхангай аймгийн Богд сумын нутаг, сумын төвийн дэргэд зүүн хойд зүгт салбарлан тогтсон хар уулыг тэвш уул гэж нэрлэнэ. Тэвш уулын эргэн тойронд олон төрлийн хадны сүг зураг байхаас гадны булш хэрэгсүүрүүд ч олон байна. Сүүлийн жилүүдэд Хонгорын элсийг зорих аялагч жуулчид Тэвш ууланд саатан хадны сүг зураг дүрслэлийг үзэж сонирхох нь их болсон.
Тэвш уулын хадны зурагт элдэв ан амьтан, анчин гөрөөчин, мал аж ахуй, хүмүүсийн амдрал ахуйг харуулсан зургууд голлоно. Ан амьтдын дотроос буга, янгир, тэмээ, адуу, нохой зэргийг хаданд хонхойлон дүрслэсэн байдаг. Ахуй амьдралтай холбоотой зургууд үхэрт нуруу ачсан, ямар нэгэн зүйлийг чирүүлсэн, морь хөтөлсөн хүн, морьтой болон явган хүмүүс адуу малыг тууж яваагаар дүрслэсэн байна.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 8:26:05,Övörkhangai,Төвхөн Хийд ,,," Улаанбаатар хотоос 450 км зайд байрлах Төвхөн  хийд нь Өвөрхангай аймгийн Бат-Өлзий  сумын  нутаг далайн төвшнөөс  дээш 2300 м  өндөрт өргөгдсөн Төвхөн  ширээт  уулын оройд  оршдог. Төвхөн хийдийг анхдугаар Богд Өндөр Гэгээн Занабазар 19 насандаа буюу 1654 онд  үүсгэн  байгуулжээ. Хийд нь нямба, бясалгалд зориулан алслагдсан зайтай, битүү ой модоор хүрээлэгдсэн уулын оройд байгалийн сайхан газарт бүтээгдсэнээрээ онцлог юм. Хийдийн баруун талд шүтээний хэсэг, зүүн  талд нь жас байрлана.  Шүтээний хэсэгт Бүтээлийн сүм, Хурлын дуган, Сэмчин дуган, хоёр  суварга  бүхий мөргөлийн цогцолбор, тахилгат худаг, бясалгалын хоёр агуй,  тахил тайлгын овоо багтана.  Хийдэд Өндөр Гэгээний  мутар, өлмийн мөр, Гэгээнтний морины  уяа гэгдэх байгалиас  холбоотой хоёр  мод,  махгал  мод, эхийн  умай хад, өлгий хад  гэх  мэт  Өндөр  гэгээний  намтар түүхтэй  холбоотой  дурсгалууд олон байдаг. ",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 8:37:30,Övörkhangai,Элсэн тасархай,엘셍타스라하이 / 미니고비,"투브아이막의 에르덴산트솜과 우브르항가이 아이막의 부르드솜, 볼강 아이막의 고르왕볼락소을 거쳐 바트항산 서부부터 후그느산 서부까지 80km 뻗어 있느 거대한 줄기 사막이다. 중앙에 길이 놓이게 되어 사막이 중간에 갈라졌다. ","Элсэн тасархай нь Улаанбаатраас 280 км зайтай Төв аймгийн Эрдэнэсант, Өвөрхангай аймгийн Бүрд, Булган аймгийн Рашаант сумдын нутгийг дамнан Батхаан уулын баруун талаас эхэлж Хөгнө хаан уулын баруун талаар сунаж тогтсон 80 километр орчим урт элсэн манхан юм. Төв зам энэ элсэн манханг хувааж байдаг бөгөөд өмнө хэсгийг нь Монгол элс, хойд талыг нь Хөгнө тарнын элс гэж нэрлэдэг. Тарнын голын нөлөөгөөр элсэн доороо чийгтэй байх бөгөөд бургас, хайлаас, яргай зэрэг бутлаг ургамал ургана. Эргэн тойронд нь жуулчны баазууд байрлах бөгөөд хойд талд нь Хөгнө хаан хэмээх үзэсгэлэнт сайхан уул, урд талд нь Их Монгол хэмээх Монгол орны хүйс цэгийг баримжаалах уул оршино.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 8:43:51,Sükhbaatar,Алтан Дарь овоо,,,"Алтан Овоо нь Сүхбаатар аймгийн нутагт Молцог элсний хойд захад Дарьганга сумын төвийн дэргэд оршдог 1354 м өндөр унтарсан галт уул. Мөн Дарь-Овоо, Алтан Дарь Овоо хэмээн нэрлэдэг.

Галт уулын шовгор хэлбэр нь эвдрээгүй үлдсэн. Галт уулсын хүрмэн чулуу их. Амсар нь баруун хойшоо сэтэрч урсчээ. Харьцангуй өндөр нь 100 м боловч аль ч талаасаа их алсаас (60км-ээс) сүр бараатай харагддаг сайхан галт уул. Алтан Овоо уулыг бүр 1700-аад оноос нутгийн тахилгатай болгосон бөгөөд 1913 оноос төрийн их тахилгатай болгосон Монголын их тахилгатай уулсын нэг юм. Энд орших хүн чулуудыг 1998 онд улсын хамгаалалтад авчээ. 2004 онд ерөнхийлөгчийн зарлигаар Дарь-Овоог төрийн тахилгат уул болгосон юм",,,https://drive.google.com/file/d/11bpCzgN-BQr7pTTHtouckcbM1ssD-LDl/view?usp=share_link,https://drive.google.com/file/d/1zHtc8SyIN7reJYhDIoZB14PidAnvLmSZ/view?usp=share_link
1/27/2023 8:44:32,Övörkhangai,УЛААН ЦУТГАЛАНГИЙН ХҮРХРЭЭ,올란초트갈랑 폭포 ,"울란바토르시에서 458km , 하르호롬시에서 132 km 떨어져 있다. 최고 관광지로 유명하다. 어르헝강에 합류하요 올란강에 20m 높이에서 물이 떨어지고 넓이가 10m 되느 폭포이다, 어르헝강은 갸트로 산맥부터 하르호롬 솜 까지 130km 거리에 화산용암 사이로 흐른다. 신생데 4기에 화산이 폭발해 마그마가 어르헝 유역을 따라 흘러 응고하였다.  ","Улаанбаатраас 458км зайтай Өвөрхангай аймгийн Бат-Өлзий суманд байрлах Улаан цутгалан хүрхрээ нь зуны дэлгэр цагт гадаад, дотоодын аялагч, жуулчдын үзэхийг хүсдэг хамгийн үзэсгэлэнтэй газрын нэг юм. Улаан цутгалангийн тухай домогт ийн өгүүлсэн байдаг. Дайны үед Монголын цэрэг гамингуудад хөөгдөж амь дүйж яваад хайрган дээгүүр гарсан гэнэ. Монгол цэргүүдийн нэг нь номтой гэх бөгөөд тэрээр “Улааны гол минь улаанаар урс” гэж дуу алдан орилоход, Улаан голын дагуу үер буун гамингийн цэргүүдийг аван одсон гэнэ. Хожим түүнээс хойш “Улаан цутгалан” гэж нэрлэх болжээ.Тэгээд тэр хүүрнүүд нэг хөндийд очин цугларсан бөгөөд тэр газрыг хүүртийн хөндий гэх бөгөөд олон жилийн явцад үүртийн хөндий болжээ.
Өвөрхангай аймгийн Орхон голын баруун биед цутгах Улаан голд үүссэн 20 гаруй метр өндрөөс буух 10 орчим метр өргөн хүрхрээ юм. Орхон гол нь Гятрууны нуруунаас Хархорин сум хүртэлх 130 километр газарт галт уулын хүрмэн чулуун дундуур урсдаг. Дөрөвдөгч галавын үед Хангайн нуруунаас эх авах Цагаан азарга голын эхэнд галт уул дэлбэрэн оргилж түүний халуун хайлмал бодис нь Орхоны хөндийг уруудан урсаж хэдэн арван км зузаан хүрмэн чулуун хучлага үүсгэжээ. Тэр хүрмэн чулуун хучлагыг Орхон гол хөрөөдөж урссаар таслан өнөөгийн энэ хавцлыг үүсгэсэн ажээ. Хүрхрээгээс баруун хойшоо Бага хүрхрээ гэж нэг боргио бий.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
1/27/2023 8:46:02,Sükhbaatar,Шилийн богд,,,"Сүхбаатар аймгийн Дарьганга сумаас зүүн хойш 60 км-т д.т.дээш 1778 метрт оршдог Дарьгангын энэ өндөрлөг тэгш газарт 200 орчим унтарсан галт уул байдгийн хамгийн өндөр нь Шилийн Богд уул юм. Богд уул гэх нэршил нь сүүлд Буддын шашны нөлөөгөөр нэмэгдэж нэрлэгдсэн нэршил бөгөөд эрт дээр үеэс Монголчууд ""Шивээт шил"" ""Агшуун"" хэмээн нэрийддэг байсан ба тал нутгийн их хайрхан хэмээн тахин шүтэж иржээ.",,,https://drive.google.com/file/d/1alFN9xhUy4SfOUf_us9Mohj4AtOyhRC-/view?usp=share_link,https://drive.google.com/file/d/1hsnsDYVrxE8zflvsZuQJ570Zs2OwpIFz/view?usp=share_link
1/27/2023 8:46:46,Övörkhangai,ХҮЙСИЙН НАЙМАН НУУР,,,"Хүйсийн Найман нуур нь Өвөрхангай аймгийн төв Арвайхээр хотоос 115 км-т орших ба УБ хотоос аймгийн төв хүртэл 450 км байдаг. Зам маш бартаатай боловч жуулчид энэ бүсэд ихэвчлэн морь унаж баруун хойноос нь ирдэг. Хүйсийн Найман нуур нь Монгол орны төв хэсэг, Хангайн уулсын дунд д.т.д 2400 метрт оршдог. Тус газрын ихэнх хэсэг нь Өвөрхангай аймгийн Уянга сумын нутагт байх агаад баруун талаараа Бат-Өлзий сумтай хиллэдэг. Мөн Орхоны хөндийн байгалийн цогцолборт газрын нэг хэсэг болдог. Хойд талаараа галт уулын чулуулаг тархсан тал газраар хүрээлэгдсэн хүн ам сийрэг суурьшсан газар юм.
Ширээт, Халиут, Бугат, Хаяа, Хүйс, Мухар, Дөрөө, Баян-Уул хэмээн нэрлэгдсэн найман нуур байх бөгөөд хоорондоо газар доор усны судлаар холбогдсон байдаг. Нуурууд хоорондоо 500 метрээс 3 км хүртэл зайтай байдаг. 2007 оны байдлаар уг нууруудын 2 дахь том нуур Хүйсийн нуурын 10 % орчим нь ширгэж, 2 жижиг нуур нь бүрмөсөн ширгэсэн байна. Хүйсийн Найман нуур нь уулын тагийн бүслүүрийн хөрстэй, шилмүүст болон Сибирийн хар мод, хушин ойтой. Хойд талаараа галт уулын чулуулагтай тэгш тал, нүцгэн оройтой уулсаар хүрээлэгдсэн байдаг. Энэ бүсэд саарал чоно, халиун буга, зэрлэг гахай, тарвага, хэрэм, жирх, чандага, огдой зэрэг амьтад байдаг. 50 орчим төрлийн шувууд байдгаас Монголын улаан номонд орсон цасны хажир бүргэд, ухаа хажир бүргэд тэмдэглэгджээ.",,,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z,https://drive.google.com/drive/folders/1Fr2SU1TLG7-BhbhycOp7cqvABzJ7UO-Z
